OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
15788,48,423,001806,3,484230018063,Block Group 3,G5030,S,11887024,761234,+32.3279767,-095.1810242
15789,48,423,001913,3,484230019133,Block Group 3,G5030,S,5319960,4677374,+32.1643158,-095.4611431
15790,48,157,675402,1,481576754021,Block Group 1,G5030,S,73857433,1054679,+29.5492321,-095.8860287
15791,48,157,670700,3,481576707003,Block Group 3,G5030,S,7566594,105010,+29.5478429,-095.4440382
15792,48,157,670903,2,481576709032,Block Group 2,G5030,S,3809223,818906,+29.5444725,-095.5290303
15793,48,157,670903,1,481576709031,Block Group 1,G5030,S,3456890,863,+29.5486317,-095.5096279
15794,48,157,670801,2,481576708012,Block Group 2,G5030,S,3109018,4292,+29.5138298,-095.4462444
15795,48,157,672004,2,481576720042,Block Group 2,G5030,S,980127,5805,+29.6627877,-095.6074882
15796,48,157,674504,2,481576745042,Block Group 2,G5030,S,7251323,500494,+29.4800772,-095.5322294
15797,48,157,672907,2,481576729072,Block Group 2,G5030,S,4051822,237244,+29.6901446,-095.7050480
15798,48,121,020320,3,481210203203,Block Group 3,G5030,S,4333030,0,+33.0012176,-097.3880424
15799,48,121,021535,1,481210215351,Block Group 1,G5030,S,1765387,794,+33.1409384,-096.9011276
15800,48,121,020124,1,481210201241,Block Group 1,G5030,S,1352577,0,+33.2471488,-096.9020102
15801,48,121,020132,1,481210201321,Block Group 1,G5030,S,786737,0,+33.1824445,-096.8944144
15802,48,121,020320,1,481210203201,Block Group 1,G5030,S,1607828,0,+33.0390580,-097.3264799
15803,48,121,020125,2,481210201252,Block Group 2,G5030,S,1315149,0,+33.2262130,-096.9243799
15804,48,121,020125,1,481210201251,Block Group 1,G5030,S,690513,0,+33.2269692,-096.9012221
15805,48,121,020125,3,481210201253,Block Group 3,G5030,S,827797,0,+33.2267569,-096.9150584
15806,48,121,020137,1,481210201371,Block Group 1,G5030,S,514279,0,+33.2081835,-096.9365403
15807,48,121,020127,3,481210201273,Block Group 3,G5030,S,1540504,2203,+33.1643937,-096.8997433
15808,48,121,020320,4,481210203204,Block Group 4,G5030,S,2703993,7059,+33.0212250,-097.2877065
15809,48,121,020317,1,481210203171,Block Group 1,G5030,S,10758943,57577,+33.1041499,-097.2064506
15810,48,121,021526,1,481210215261,Block Group 1,G5030,S,1425220,2683,+33.1614706,-096.8600822
15811,48,121,020120,3,481210201203,Block Group 3,G5030,S,802005,0,+33.1756655,-096.8980097
15812,48,121,020313,2,481210203132,Block Group 2,G5030,S,38596326,221179,+33.1011828,-097.3474570
15813,48,121,020313,3,481210203133,Block Group 3,G5030,S,73466079,945071,+33.1639118,-097.3513234
15814,48,121,020314,3,481210203143,Block Group 3,G5030,S,23479555,81882,+33.1342774,-097.2741265
15815,48,121,020314,4,481210203144,Block Group 4,G5030,S,12361873,59514,+33.1177912,-097.2442000
15816,48,121,020313,1,481210203131,Block Group 1,G5030,S,33942682,164152,+33.1858002,-097.2963143
15817,48,121,020123,2,481210201232,Block Group 2,G5030,S,5159378,11568,+33.2415083,-096.9176831
15818,48,121,021645,1,481210216451,Block Group 1,G5030,S,10992391,191170,+33.0368570,-096.9508707
15819,48,121,020320,7,481210203207,Block Group 7,G5030,S,30942146,55227,+33.0238298,-097.3645371
15820,48,121,020118,2,481210201182,Block Group 2,G5030,S,3487226,0,+33.3981922,-096.9527097
15821,48,121,020318,1,481210203181,Block Group 1,G5030,S,7441486,24944,+33.1586308,-097.1784654
15822,48,121,020314,1,481210203141,Block Group 1,G5030,S,20071954,100330,+33.0738119,-097.2562482
15823,48,121,021647,2,481210216472,Block Group 2,G5030,S,384487,0,+33.0582859,-096.8529757
15824,48,121,021648,3,481210216483,Block Group 3,G5030,S,1262662,0,+33.0490570,-096.8511529
15825,48,121,020118,1,481210201181,Block Group 1,G5030,S,38066724,33334590,+33.4071838,-097.0455233
15826,48,121,020319,3,481210203193,Block Group 3,G5030,S,30508749,61040,+33.0631336,-097.3697036
15827,48,121,020319,2,481210203192,Block Group 2,G5030,S,1785832,0,+33.0486567,-097.3186966
15828,48,121,021653,1,481210216531,Block Group 1,G5030,S,4022846,13816,+33.0561448,-096.8817843
15829,48,121,021648,2,481210216482,Block Group 2,G5030,S,332116,0,+33.0433745,-096.8567011
15830,48,121,021526,2,481210215262,Block Group 2,G5030,S,2697757,512,+33.1628589,-096.8448569
15831,48,121,020312,2,481210203122,Block Group 2,G5030,S,3460120,22133,+33.0139432,-097.2462041
15832,48,121,021647,3,481210216473,Block Group 3,G5030,S,239904,0,+33.0582822,-096.8458781
15833,48,121,020317,2,481210203172,Block Group 2,G5030,S,3954667,12877,+33.0834497,-097.2093383
15834,48,121,020317,3,481210203173,Block Group 3,G5030,S,6167846,20110,+33.0758628,-097.2268340
15835,48,121,021540,1,481210215401,Block Group 1,G5030,S,1556002,30826,+33.1287193,-096.8733710
15836,48,121,020122,1,481210201221,Block Group 1,G5030,S,1941918,31867,+33.2273957,-096.9561477
15837,48,121,020314,2,481210203142,Block Group 2,G5030,S,2835215,12045,+33.1108045,-097.2282908
15838,48,121,021533,3,481210215333,Block Group 3,G5030,S,1574360,0,+33.1077737,-096.8667874
15839,48,121,021647,4,481210216474,Block Group 4,G5030,S,231477,0,+33.0542147,-096.8464435
15840,48,121,021647,1,481210216471,Block Group 1,G5030,S,365944,0,+33.0544254,-096.8537633
15841,48,121,020320,2,481210203202,Block Group 2,G5030,S,2298446,403,+33.0444870,-097.3092151
15842,48,121,020320,5,481210203205,Block Group 5,G5030,S,4814025,6119,+33.0111301,-097.2993911
15843,48,121,021532,1,481210215321,Block Group 1,G5030,S,293655,0,+33.0804960,-096.8650719
15844,48,121,020125,4,481210201254,Block Group 4,G5030,S,1051175,0,+33.2238554,-096.9071750
15845,48,121,020122,2,481210201222,Block Group 2,G5030,S,3180951,11276,+33.2405993,-096.9475071
15846,48,121,020320,6,481210203206,Block Group 6,G5030,S,5318285,7636,+32.9994939,-097.3098119
15847,48,121,021532,2,481210215322,Block Group 2,G5030,S,1390315,0,+33.0893903,-096.8597784
15848,48,121,020123,3,481210201233,Block Group 3,G5030,S,2098359,57601,+33.2255525,-096.9382610
15849,48,121,021526,3,481210215263,Block Group 3,G5030,S,1741319,785,+33.1719824,-096.8565020
15850,48,121,020124,2,481210201242,Block Group 2,G5030,S,2041144,798,+33.2362471,-096.9061903
15851,48,121,021533,2,481210215332,Block Group 2,G5030,S,709604,0,+33.1013733,-096.8626353
15852,48,001,951001,1,480019510011,Block Group 1,G5030,S,241167791,1933185,+31.6457969,-095.3756130
15853,48,001,951002,2,480019510022,Block Group 2,G5030,S,193115023,2306680,+31.5693679,-095.6466974
15854,48,001,951001,2,480019510012,Block Group 2,G5030,S,117568876,1082019,+31.6605966,-095.5126448
15855,48,001,951002,3,480019510023,Block Group 3,G5030,S,9262233,36129,+31.6066930,-095.5833403
15856,48,001,951002,4,480019510024,Block Group 4,G5030,S,5702017,20581,+31.6238161,-095.5731420
15857,48,001,951002,1,480019510021,Block Group 1,G5030,S,50650467,556919,+31.6494440,-095.6279357
15858,48,061,012800,2,480610128002,Block Group 2,G5030,S,6762081,642082,+25.9160013,-097.5284995
15859,48,061,011903,3,480610119033,Block Group 3,G5030,S,16244865,825510,+26.0649370,-097.8352205
15860,48,061,011903,2,480610119032,Block Group 2,G5030,S,11765910,162352,+26.0851667,-097.8044765
15861,48,061,012404,3,480610124043,Block Group 3,G5030,S,5751161,60739,+26.0574858,-097.4940877
15862,48,061,010201,2,480610102012,Block Group 2,G5030,S,125080299,658435,+26.2961659,-097.6820727
15863,48,061,014501,3,480610145013,Block Group 3,G5030,S,868343,68322,+25.9449753,-097.4736804
15864,48,061,010101,2,480610101012,Block Group 2,G5030,S,35164958,1569356,+26.2784674,-097.5626137
15865,48,061,012004,2,480610120042,Block Group 2,G5030,S,3436465,85434,+26.1820239,-097.7735302
15866,48,061,010205,1,480610102051,Block Group 1,G5030,S,26319551,357088,+26.2372671,-097.6152148
15867,48,061,011702,2,480610117022,Block Group 2,G5030,S,295380,7461,+26.1338593,-097.6396385
15868,48,061,011602,1,480610116021,Block Group 1,G5030,S,588184,24731,+26.1291747,-097.6350148
15869,48,061,012304,4,480610123044,Block Group 4,G5030,S,3551752,4335379,+26.0576601,-097.2182438
15870,48,061,012004,3,480610120043,Block Group 3,G5030,S,979275,0,+26.1761864,-097.7465155
15871,48,061,010403,1,480610104031,Block Group 1,G5030,S,7729669,693,+26.2368179,-097.7458427
15872,48,061,012700,3,480610127003,Block Group 3,G5030,S,1271776,41361,+25.9438317,-097.4235452
15873,48,061,012201,3,480610122013,Block Group 3,G5030,S,37777280,990703,+26.1501827,-097.5407371
15874,48,061,012202,2,480610122022,Block Group 2,G5030,S,16528125,786238,+26.1162690,-097.4457295
15875,48,061,010303,1,480610103031,Block Group 1,G5030,S,19028703,57620,+26.2228017,-097.7989588
15876,48,061,011601,2,480610116012,Block Group 2,G5030,S,1287407,34136,+26.1160047,-097.6309329
15877,48,061,010101,1,480610101011,Block Group 1,G5030,S,13124827,584523,+26.2123205,-097.5838464
15878,48,061,011401,3,480610114013,Block Group 3,G5030,S,14246478,517594,+26.1643152,-097.5861713
15879,48,061,014403,1,480610144031,Block Group 1,G5030,S,2343099,402584,+25.9653081,-097.4314415
15880,48,061,012002,3,480610120023,Block Group 3,G5030,S,7280073,54199,+26.1565960,-097.7647902
15881,48,061,010405,1,480610104051,Block Group 1,G5030,S,1665269,35708,+26.2044452,-097.7543187
15882,48,061,010405,3,480610104053,Block Group 3,G5030,S,2762201,7766,+26.2015905,-097.7432657
15883,48,061,010404,1,480610104041,Block Group 1,G5030,S,2413942,0,+26.2149058,-097.7437956
15884,48,061,011401,1,480610114011,Block Group 1,G5030,S,2030271,0,+26.1334186,-097.6136660
15885,48,061,011401,2,480610114012,Block Group 2,G5030,S,12414551,38022,+26.1268727,-097.5979854
15886,48,061,012002,1,480610120021,Block Group 1,G5030,S,6864472,22223,+26.1569585,-097.7411153
15887,48,061,014401,1,480610144011,Block Group 1,G5030,S,5381864,10480,+26.0178271,-097.5069984
15888,48,061,013206,3,480610132063,Block Group 3,G5030,S,538258,79859,+25.9279957,-097.4246521
15889,48,061,010303,3,480610103033,Block Group 3,G5030,S,26413554,230268,+26.2078346,-097.8494605
15890,48,061,012003,3,480610120033,Block Group 3,G5030,S,3687917,73280,+26.1760842,-097.7159116
15891,48,061,012202,3,480610122023,Block Group 3,G5030,S,57245126,2707121,+26.1738543,-097.4365801
15892,48,061,010103,1,480610101031,Block Group 1,G5030,S,36980382,251682,+26.1929516,-097.5051726
15893,48,061,012511,2,480610125112,Block Group 2,G5030,S,32118830,1366578,+26.0528387,-097.6061060
15894,48,061,010205,4,480610102054,Block Group 4,G5030,S,990156,35096,+26.2341478,-097.7200408
15895,48,061,010603,1,480610106031,Block Group 1,G5030,S,986204,5935,+26.2139937,-097.7051182
15896,48,061,010801,1,480610108011,Block Group 1,G5030,S,450724,0,+26.2053453,-097.6723334
15897,48,061,012402,4,480610124024,Block Group 4,G5030,S,2379906,168196,+26.0782427,-097.4858099
15898,48,061,013206,2,480610132062,Block Group 2,G5030,S,842897,0,+25.9210838,-097.4275933
15899,48,061,012106,1,480610121061,Block Group 1,G5030,S,5211532,67230,+26.0863610,-097.6545660
15900,48,061,012106,2,480610121062,Block Group 2,G5030,S,13421464,40862,+26.0689746,-097.6651259
15901,48,061,010603,2,480610106032,Block Group 2,G5030,S,727899,0,+26.2103859,-097.6923818
15902,48,061,012510,1,480610125101,Block Group 1,G5030,S,1665028,0,+26.0482230,-097.6509781
15903,48,121,021415,3,481210214153,Block Group 3,G5030,S,4597556,60510,+33.1835184,-097.0586821
15904,48,121,021640,2,481210216402,Block Group 2,G5030,S,1166193,0,+33.0275973,-096.8640480
15905,48,121,021631,3,481210216313,Block Group 3,G5030,S,829695,1230,+33.0208202,-096.8889645
15906,48,121,021539,1,481210215391,Block Group 1,G5030,S,1018524,0,+33.1478394,-096.8733800
15907,48,121,021528,2,481210215282,Block Group 2,G5030,S,558208,0,+33.1565902,-096.8679238
15908,48,121,021413,1,481210214131,Block Group 1,G5030,S,862087,8172,+33.1408442,-097.0360274
15909,48,121,021411,2,481210214112,Block Group 2,G5030,S,935006,0,+33.1261715,-097.0303617
15910,48,121,021411,1,481210214111,Block Group 1,G5030,S,4735787,8068524,+33.0980183,-096.9971893
15911,48,121,021755,3,481210217553,Block Group 3,G5030,S,1855247,7995,+33.0934461,-097.1190398
15912,48,121,020312,3,481210203123,Block Group 3,G5030,S,10424776,158424,+32.9989780,-097.2596675
15913,48,121,020322,4,481210203224,Block Group 4,G5030,S,22538450,100458,+33.0418743,-097.2336367
15914,48,121,021534,1,481210215341,Block Group 1,G5030,S,2262102,1030471,+33.1053745,-096.9216370
15915,48,121,020123,1,481210201231,Block Group 1,G5030,S,21786843,554020,+33.2737060,-096.9234139
15916,48,121,020315,2,481210203152,Block Group 2,G5030,S,14892274,148438,+33.0846829,-097.1491755
15917,48,121,021654,1,481210216541,Block Group 1,G5030,S,3416587,0,+33.0532713,-096.9034272
15918,48,121,021649,1,481210216491,Block Group 1,G5030,S,1218009,65989,+33.0117737,-096.9359312
15919,48,121,020131,1,481210201311,Block Group 1,G5030,S,15272480,5335567,+33.2115930,-097.0062655
15920,48,121,021759,1,481210217591,Block Group 1,G5030,S,1117744,12001,+33.0472925,-097.0675923
15921,48,121,021648,1,481210216481,Block Group 1,G5030,S,1875322,34996,+33.0361351,-096.8494313
15922,48,121,021538,2,481210215382,Block Group 2,G5030,S,1632772,35828,+33.1435382,-096.8613094
15923,48,121,020310,3,481210203103,Block Group 3,G5030,S,13377147,164014,+33.1486874,-097.2144118
15924,48,121,021304,1,481210213041,Block Group 1,G5030,S,3681053,0,+33.1775879,-097.1354678
15925,48,121,021307,2,481210213072,Block Group 2,G5030,S,1153299,39953,+33.1654588,-097.1050698
15926,48,121,021418,1,481210214181,Block Group 1,G5030,S,802479,0,+33.1569816,-097.0720786
15927,48,121,021755,1,481210217551,Block Group 1,G5030,S,2668139,0,+33.0814244,-097.1171502
15928,48,121,020604,2,481210206042,Block Group 2,G5030,S,1012980,0,+33.2259772,-097.1021845
15929,48,121,020604,1,481210206041,Block Group 1,G5030,S,874326,0,+33.2177161,-097.1031265
15930,48,121,020404,1,481210204041,Block Group 1,G5030,S,1088418,0,+33.2473604,-097.1367482
15931,48,121,021643,2,481210216432,Block Group 2,G5030,S,1277733,0,+33.0300732,-096.8896864
15932,48,121,020133,2,481210201332,Block Group 2,G5030,S,2470776,0,+33.1885483,-096.9062370
15933,48,121,021306,2,481210213062,Block Group 2,G5030,S,681912,0,+33.1741741,-097.1050532
15934,48,121,021644,2,481210216442,Block Group 2,G5030,S,1718107,66473,+33.0379656,-096.8985057
15935,48,121,021640,1,481210216401,Block Group 1,G5030,S,269532,0,+33.0382119,-096.8801962
15936,48,121,021651,3,481210216513,Block Group 3,G5030,S,2246634,13735,+33.0407800,-096.8754624
15937,48,121,021418,2,481210214182,Block Group 2,G5030,S,839501,0,+33.1486659,-097.0821538
15938,48,121,020900,1,481210209001,Block Group 1,G5030,S,1453881,22283,+33.2021001,-097.1584476
15939,48,121,021000,1,481210210001,Block Group 1,G5030,S,567696,0,+33.2011684,-097.1443047
15940,48,121,021650,1,481210216501,Block Group 1,G5030,S,1356592,0,+33.0376321,-096.9221651
15941,48,121,021301,3,481210213013,Block Group 3,G5030,S,296782,0,+33.1970893,-097.1263564
15942,48,061,010403,2,480610104032,Block Group 2,G5030,S,1040740,0,+26.2226737,-097.7484973
15943,48,061,010205,3,480610102053,Block Group 3,G5030,S,1027407,0,+26.2406344,-097.7263767
15944,48,061,010205,2,480610102052,Block Group 2,G5030,S,5048314,91132,+26.2392848,-097.7097369
15945,48,061,010604,1,480610106041,Block Group 1,G5030,S,1247186,25939,+26.2212052,-097.7109294
15946,48,061,012203,1,480610122031,Block Group 1,G5030,S,4333812,116268,+26.1138130,-097.5084661
15947,48,061,010604,3,480610106043,Block Group 3,G5030,S,789873,0,+26.2195726,-097.6934479
15948,48,061,010204,1,480610102041,Block Group 1,G5030,S,1549389,0,+26.2161929,-097.6795541
15949,48,061,012513,1,480610125131,Block Group 1,G5030,S,10825574,825988,+25.9994478,-097.5432932
15950,48,061,012402,2,480610124022,Block Group 2,G5030,S,363578,0,+26.0686782,-097.4734182
15951,48,061,012506,3,480610125063,Block Group 3,G5030,S,1820350,362494,+26.0349530,-097.5510639
15952,48,061,010802,1,480610108021,Block Group 1,G5030,S,1057862,23457,+26.2071638,-097.6675243
15953,48,061,012506,1,480610125061,Block Group 1,G5030,S,4464854,432327,+26.0225455,-097.5472055
15954,48,061,012512,2,480610125122,Block Group 2,G5030,S,2959887,138670,+25.9354544,-097.5352791
15955,48,061,014401,3,480610144013,Block Group 3,G5030,S,5279504,1048,+26.0040497,-097.5119371
15956,48,061,012404,1,480610124041,Block Group 1,G5030,S,1441488,0,+26.0680448,-097.4929677
15957,48,061,014401,2,480610144012,Block Group 2,G5030,S,668750,0,+26.0130163,-097.5254899
15958,48,061,014402,1,480610144021,Block Group 1,G5030,S,3981585,124298,+25.9884372,-097.5106354
15959,48,061,012617,3,480610126173,Block Group 3,G5030,S,359138,27849,+25.9823889,-097.4921682
15960,48,061,010801,2,480610108012,Block Group 2,G5030,S,667960,0,+26.1984691,-097.6751725
15961,48,061,010801,3,480610108013,Block Group 3,G5030,S,1152769,13125,+26.1912650,-097.6749332
15962,48,061,014001,3,480610140013,Block Group 3,G5030,S,1958335,228110,+25.8926243,-097.4929382
15963,48,061,014103,1,480610141031,Block Group 1,G5030,S,7610274,7302,+25.8757061,-097.3915227
15964,48,061,012515,1,480610125151,Block Group 1,G5030,S,1155200,41971,+25.9760344,-097.5286990
15965,48,061,012515,2,480610125152,Block Group 2,G5030,S,227517,0,+25.9738789,-097.5275810
15966,48,061,012516,2,480610125162,Block Group 2,G5030,S,404447,0,+25.9537887,-097.5364847
15967,48,061,012512,1,480610125121,Block Group 1,G5030,S,272242,0,+25.9388203,-097.5424991
15968,48,061,010802,2,480610108022,Block Group 2,G5030,S,894019,37089,+26.1918367,-097.6647897
15969,48,061,014101,3,480610141013,Block Group 3,G5030,S,3313270,278781,+25.8931192,-097.4185710
15970,48,061,012617,2,480610126172,Block Group 2,G5030,S,914206,21813,+25.9770857,-097.5083334
15971,48,061,012616,2,480610126162,Block Group 2,G5030,S,500731,0,+25.9766149,-097.5008547
15972,48,061,012617,1,480610126171,Block Group 1,G5030,S,1759666,0,+25.9691924,-097.5062310
15973,48,061,012517,1,480610125171,Block Group 1,G5030,S,1819908,2009,+25.9539374,-097.5273402
15974,48,061,012608,4,480610126084,Block Group 4,G5030,S,302235,846,+25.9606877,-097.4627778
15975,48,061,013802,4,480610138024,Block Group 4,G5030,S,250344,0,+25.8997525,-097.4869161
15976,48,061,014102,3,480610141023,Block Group 3,G5030,S,1091771,6470,+25.9118015,-097.3946236
15977,48,061,013002,4,480610130024,Block Group 4,G5030,S,530930,137050,+25.9452679,-097.5009722
15978,48,061,013002,3,480610130023,Block Group 3,G5030,S,1009079,6417,+25.9336903,-097.4936504
